"Date","Price","Open","High","Low","Vol.","Change %"
"05/23/2025","127.18","126.14","127.66","124.90","2.97M","-1.62%"
"05/22/2025","129.28","129.60","131.14","128.96","2.37M","-0.90%"
"05/21/2025","130.45","128.92","135.34","128.60","4.81M","-0.45%"
"05/20/2025","131.04","131.84","132.04","129.70","3.11M","-0.76%"
"05/19/2025","132.05","130.35","133.28","129.53","4.20M","-2.88%"
"05/16/2025","135.96","133.35","136.15","132.90","4.79M","2.17%"
"05/15/2025","133.07","133.01","135.18","129.00","5.36M","-0.28%"
"05/14/2025","133.45","128.97","134.97","128.81","8.88M","5.34%"
"05/13/2025","126.68","125.00","128.90","124.20","7.63M","1.50%"
"05/12/2025","124.81","121.64","125.45","121.30","7.55M","7.78%"
"05/09/2025","115.80","117.56","118.82","114.80","5.36M","-0.62%"
"05/08/2025","116.52","119.19","119.80","114.33","15.73M","-6.18%"
"05/07/2025","124.19","123.11","124.44","120.19","9.24M","1.43%"
"05/06/2025","122.44","118.00","123.58","118.00","4.24M","0.40%"
"05/05/2025","121.95","121.09","123.43","120.50","3.53M","-1.07%"
"05/02/2025","123.27","118.57","123.98","118.46","5.13M","6.82%"
"05/01/2025","115.40","117.00","119.57","115.23","6.99M","1.18%"
"04/30/2025","114.05","108.60","114.24","107.54","3.74M","2.15%"
"04/29/2025","111.65","112.60","113.59","111.49","1.95M","-0.38%"
"04/28/2025","112.08","112.53","114.18","110.01","3.24M","-1.11%"
"04/25/2025","113.34","112.00","114.83","110.56","3.91M","1.19%"
"04/24/2025","112.01","107.36","112.50","106.98","5.05M","6.51%"
"04/23/2025","105.16","106.40","109.86","104.67","5.14M","4.58%"
"04/22/2025","100.55","98.22","101.85","97.90","3.81M","3.84%"
"04/21/2025","96.83","99.79","100.23","95.32","4.23M","-3.87%"
"04/17/2025","100.73","102.26","102.26","98.84","3.12M","-0.27%"
"04/16/2025","101.00","98.00","101.71","97.89","4.88M","-2.70%"
"04/15/2025","103.80","104.81","106.31","102.66","3.09M","-1.20%"
"04/14/2025","105.06","108.21","109.46","102.86","3.67M","1.03%"
"04/11/2025","103.99","100.00","105.67","98.80","6.48M","3.51%"
"04/10/2025","100.46","98.90","102.00","95.35","8.62M","-5.75%"
"04/09/2025","106.59","85.61","107.94","85.19","13.94M","24.20%"
"04/08/2025","85.82","94.38","96.55","84.12","8.45M","-3.17%"
"04/07/2025","88.63","80.92","94.14","80.00","9.08M","1.05%"
"04/04/2025","87.71","91.65","95.38","84.39","12.49M","-10.24%"
"04/03/2025","97.72","101.16","103.24","97.33","8.09M","-9.64%"
"04/02/2025","108.14","104.38","110.13","104.38","2.35M","1.08%"
"04/01/2025","106.98","105.72","108.47","103.58","4.24M","0.18%"
"03/31/2025","106.79","104.00","106.93","101.36","4.66M","-0.94%"
"03/28/2025","107.80","111.50","113.18","106.73","4.62M","-4.15%"
"03/27/2025","112.47","114.00","114.04","109.25","4.20M","-2.14%"
"03/26/2025","114.93","123.00","123.45","114.17","4.90M","-7.52%"
"03/25/2025","124.28","124.92","125.50","123.10","1.89M","-0.46%"
"03/24/2025","124.85","122.06","126.27","122.00","4.31M","4.85%"
"03/21/2025","119.07","116.38","119.43","115.50","2.55M","0.00%"
"03/20/2025","119.07","116.82","120.44","115.81","2.34M","0.98%"
"03/19/2025","117.91","119.44","120.49","116.24","3.73M","-1.51%"
"03/18/2025","119.72","120.56","120.65","116.36","3.14M","-1.36%"
"03/17/2025","121.37","118.06","123.70","118.05","3.44M","2.91%"
"03/14/2025","117.94","115.79","118.62","115.21","4.57M","5.26%"
"03/13/2025","112.05","114.00","114.78","109.90","4.48M","-0.58%"
"03/12/2025","112.70","116.00","117.98","112.00","5.29M","1.09%"
"03/11/2025","111.49","116.00","118.50","110.25","8.07M","-4.20%"
"03/10/2025","116.38","120.50","121.80","114.38","7.27M","-7.30%"
"03/07/2025","125.55","118.52","127.58","117.52","6.54M","6.47%"
"03/06/2025","117.92","120.70","123.40","117.75","5.01M","-5.50%"
"03/05/2025","124.78","124.63","125.49","120.36","4.60M","1.87%"
"03/04/2025","122.49","121.91","125.91","117.89","8.08M","1.15%"
"03/03/2025","121.10","133.00","133.94","120.07","7.36M","-8.04%"
"02/28/2025","131.69","129.30","133.98","127.43","4.25M","1.04%"
"02/27/2025","130.34","142.01","144.41","130.15","4.80M","-6.21%"
"02/26/2025","138.97","139.43","141.57","137.91","3.26M","1.66%"
"02/25/2025","136.70","139.32","139.50","133.16","5.79M","-2.73%"
"02/24/2025","140.53","145.05","145.61","138.05","3.83M","-2.98%"
"02/21/2025","144.84","151.24","151.99","143.80","4.92M","-3.98%"
"02/20/2025","150.85","153.20","154.05","147.53","3.87M","-2.27%"
"02/19/2025","154.36","157.56","160.94","152.29","5.23M","-3.72%"
"02/18/2025","160.32","160.50","161.15","155.65","4.81M","0.49%"
"02/14/2025","159.54","160.16","161.34","156.12","6.08M","-3.21%"
"02/13/2025","164.83","154.97","168.39","153.80","11.43M","6.06%"
"02/12/2025","155.41","155.00","157.90","154.01","3.47M","-1.48%"
"02/11/2025","157.74","160.07","163.11","157.29","3.11M","-1.93%"
"02/10/2025","160.84","162.96","163.40","158.58","3.44M","-1.03%"
"02/07/2025","162.51","166.50","170.74","160.87","5.92M","-2.96%"
"02/06/2025","167.47","162.00","170.45","158.70","11.89M","-3.34%"
"02/05/2025","173.26","162.94","173.95","162.50","13.41M","6.82%"
