date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2021-07-06,Japanese Yen,32680,73029,6660,-3253,15.9,35.6
2021-07-13,Japanese Yen,39052,76728,6372,3699,19.2,37.7
2021-07-20,Japanese Yen,32804,72939,-6248,-3789,17.1,37.9
2021-07-27,Japanese Yen,31715,69439,-1089,-3500,16.2,35.4
2021-08-03,Japanese Yen,29822,66104,-1893,-3335,15.8,34.9
2021-08-10,Japanese Yen,37354,71652,7532,5548,18.1,34.8
2021-08-17,Japanese Yen,27637,63576,-9717,-8076,14.1,32.4
2021-08-24,Japanese Yen,26013,62950,-1624,-626,13.4,32.4
2021-08-31,Japanese Yen,28437,59939,2424,-3011,14.7,30.9
2021-09-07,Japanese Yen,29624,65059,1187,5120,14.5,31.8
2021-09-14,Japanese Yen,19829,55113,-9795,-9946,10.3,28.7
2021-09-21,Japanese Yen,19906,52543,77,-2570,10.4,27.5
2021-09-28,Japanese Yen,33996,64226,14090,11683,15.5,29.2
2021-10-05,Japanese Yen,29347,66177,-4649,1951,13,29.2
2021-10-12,Japanese Yen,34597,73453,5250,7276,14.2,30.2
2021-10-19,Japanese Yen,43227,90256,8630,16803,16.2,33.8
2021-10-26,Japanese Yen,38286,98852,-4941,8596,14.4,37.3
2021-11-02,Japanese Yen,22561,90828,-15725,-8024,9,36.2
2021-11-09,Japanese Yen,17400,89346,-5161,-1482,7.2,36.8
2021-11-16,Japanese Yen,22158,87854,4758,-1492,8.8,34.7
2021-11-23,Japanese Yen,21910,82449,-248,-5405,8.7,32.7
2021-11-30,Japanese Yen,23109,62012,1199,-20437,10.7,28.6
2021-12-07,Japanese Yen,19301,48219,-3808,-13793,9.4,23.4
2021-12-14,Japanese Yen,24246,45627,4945,-2592,13.7,25.8
2021-12-21,Japanese Yen,25404,46104,1158,477,13.8,25.1
2021-12-28,Japanese Yen,33153,54022,7749,7918,16.3,26.5
2022-01-04,Japanese Yen,40072,68556,6919,14534,17.1,29.3
2022-01-11,Japanese Yen,33224,74129,-6848,5573,14.2,31.7
2022-01-18,Japanese Yen,18780,59651,-14444,-14478,9.3,29.6
2022-01-25,Japanese Yen,19273,59439,493,-212,9.7,30
2022-02-01,Japanese Yen,16856,49618,-2417,-9821,8.7,25.5
2022-02-08,Japanese Yen,16976,52629,120,3011,8.6,26.8
2022-02-15,Japanese Yen,8648,56529,-8328,3900,4.3,28.3
2022-02-22,Japanese Yen,14018,52348,5370,-4181,7.2,27
2022-03-01,Japanese Yen,25299,58445,11281,6097,12.1,28
2022-03-08,Japanese Yen,20957,48192,-4342,-10253,10,23.1
2022-03-15,Japanese Yen,34616,61226,13659,13034,16.1,28.4
2022-03-22,Japanese Yen,37660,82393,3044,21167,15.2,33.2
2022-03-29,Japanese Yen,17132,80572,-20528,-1821,7.1,33.6
2022-04-05,Japanese Yen,17717,88862,585,8290,7.3,36.7
2022-04-12,Japanese Yen,15316,87666,-2401,-1196,6.2,35.7
2022-04-19,Japanese Yen,18655,86031,3339,-1635,7.4,34.2
2022-04-26,Japanese Yen,20464,75398,1809,-10633,8.6,31.7
2022-05-03,Japanese Yen,23023,89696,2559,14298,9,35.2
2022-05-10,Japanese Yen,18482,80000,-4541,-9696,7.5,32.4
2022-05-17,Japanese Yen,19163,79713,681,-287,7.9,33
2022-05-24,Japanese Yen,23952,81433,4789,1720,10.1,34.3
2022-05-31,Japanese Yen,21425,79236,-2527,-2197,9,33.1
2022-06-07,Japanese Yen,24172,79865,2747,629,9.1,30
2022-06-14,Japanese Yen,21929,68894,-2243,-10971,9.4,29.6
2022-06-21,Japanese Yen,22433,66792,504,-2102,10.3,30.6
2022-06-28,Japanese Yen,24274,61734,1841,-5058,11.4,28.9
2022-07-05,Japanese Yen,26115,58123,1841,-3611,12,26.7
2022-07-12,Japanese Yen,21822,59308,-4293,1185,9.8,26.5
2022-07-19,Japanese Yen,27696,58044,5874,-1264,12.1,25.3
2022-07-26,Japanese Yen,34613,59440,6917,1396,15.1,25.9
2022-08-02,Japanese Yen,39382,59305,4769,-135,16.6,25.1
2022-08-09,Japanese Yen,35018,46080,-4364,-13225,15.5,20.4
2022-08-16,Japanese Yen,36906,45673,1888,-407,16.1,20
2022-08-23,Japanese Yen,42561,50498,5655,4825,17.6,20.9
2022-08-30,Japanese Yen,41457,50948,-1104,450,16.8,20.6
2022-09-06,Japanese Yen,38406,62716,-3051,11768,13.7,22.3
2022-09-13,Japanese Yen,21632,64409,-16774,1693,7.7,22.9
2022-09-20,Japanese Yen,34806,59320,13174,-5089,13.9,23.6
2022-09-27,Japanese Yen,27265,58221,-7541,-1099,11.1,23.8
2022-10-04,Japanese Yen,36020,60749,8755,2528,14.8,25
2022-10-11,Japanese Yen,35427,66066,-593,5317,14.5,27
2022-10-18,Japanese Yen,34327,73562,-1100,7496,13,27.8
2022-10-25,Japanese Yen,40505,74332,6178,770,14.9,27.3
2022-11-01,Japanese Yen,40246,62353,-259,-11979,15.5,24.1
2022-11-08,Japanese Yen,37682,61476,-2564,-877,15,24.5
2022-11-15,Japanese Yen,33862,55569,-3820,-5907,14.5,23.8
2022-11-22,Japanese Yen,29029,54986,-4833,-583,12.8,24.2
2022-11-29,Japanese Yen,24956,55283,-4073,297,10.9,24.2
2022-12-06,Japanese Yen,23827,56261,-1129,978,10.7,25.2
2022-12-13,Japanese Yen,21753,45441,-2074,-10820,9.6,20
2022-12-20,Japanese Yen,33835,52242,12082,6801,18.6,28.7
2022-12-27,Japanese Yen,28810,49437,-5025,-2805,16.6,28.6
2023-01-03,Japanese Yen,26931,45445,-1879,-3992,15.6,26.3
2023-01-10,Japanese Yen,29570,34650,2639,-10795,16.8,19.7
2023-01-17,Japanese Yen,31349,36833,1779,2183,17.7,20.8
2023-01-24,Japanese Yen,25334,36268,-6015,-565,14.6,20.9
2023-01-31,Japanese Yen,20971,32108,-4363,-4160,12.4,19.1
2023-02-07,Japanese Yen,13576,31302,-7395,-806,8.3,19.1
2023-02-14,Japanese Yen,20989,34650,7413,3348,12,19.8
2023-02-21,Japanese Yen,30808,37896,9819,3246,16.6,20.4
2023-02-28,Japanese Yen,25965,51807,-4843,13911,13,25.9
2023-03-07,Japanese Yen,19427,58884,-6538,7077,9.2,27.9
2023-03-14,Japanese Yen,16306,60847,-3121,1963,9.1,33.8
2023-03-21,Japanese Yen,10622,61899,-5684,1052,6.3,36.6
2023-03-28,Japanese Yen,14688,57172,4066,-4727,8.7,33.7
2023-04-04,Japanese Yen,15053,59500,365,2328,8.4,33.3
2023-04-11,Japanese Yen,13815,57389,-1238,-2111,7.8,32.5
2023-04-18,Japanese Yen,15253,58960,1438,1571,8.6,33.2
2023-04-25,Japanese Yen,16108,56543,855,-2417,8.8,30.7
2023-05-02,Japanese Yen,26556,66722,10448,10179,13.1,32.9
2023-05-09,Japanese Yen,21147,56698,-5409,-10024,11,29.4
2023-05-16,Japanese Yen,25509,62763,4362,6065,12.7,31.3
2023-05-23,Japanese Yen,33768,81823,8259,19060,14.9,36.1
2023-05-30,Japanese Yen,39074,85452,5306,3629,16.1,35.1
2023-06-06,Japanese Yen,36006,84398,-3068,-1054,14.7,34.4
2023-06-13,Japanese Yen,37530,83179,1524,-1219,14.9,32.9
2023-06-20,Japanese Yen,28924,77642,-8606,-5537,12.1,32.5
2023-06-27,Japanese Yen,35107,83128,6183,5486,14,33
2023-07-03,Japanese Yen,40812,89943,5705,6815,15.4,33.9
2023-07-11,Japanese Yen,27126,85376,-13686,-4567,10.7,33.8
2023-07-18,Japanese Yen,27722,82476,596,-2900,12,35.7
2023-07-25,Japanese Yen,30457,67088,2735,-15388,13.6,30
2023-08-01,Japanese Yen,27311,67491,-3146,403,11.9,29.5
2023-08-08,Japanese Yen,24813,65142,-2498,-2349,10.8,28.3
2023-08-15,Japanese Yen,34878,68723,10065,3581,14.1,27.7
2023-08-22,Japanese Yen,33762,69863,-1116,1140,13.7,28.3
2023-08-29,Japanese Yen,29062,66941,-4700,-2922,11.8,27.3
2023-09-05,Japanese Yen,36609,77972,7547,11031,13.6,29.1
2023-09-12,Japanese Yen,35535,70979,-1074,-6993,13.1,26.2
2023-09-19,Japanese Yen,49757,81156,14222,10177,18.7,30.5
2023-09-26,Japanese Yen,55409,90441,5652,9285,19.4,31.6
2023-10-03,Japanese Yen,61438,103308,6029,12867,21.7,36.5
