date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2023-08-15,Russell 2000,82992,120155,-7795,10802,15.8,22.8
2023-08-22,Russell 2000,80604,129281,-2388,9126,15.5,24.9
2023-08-29,Russell 2000,74879,123938,-5725,-5343,14.7,24.3
2023-09-05,Russell 2000,72824,113177,-2055,-10761,14.2,22.1
2023-09-12,Russell 2000,77002,112361,4178,-816,14.2,20.8
2023-09-19,Russell 2000,58741,99255,-18261,-13106,13.2,22.3
2023-09-26,Russell 2000,71947,108636,13206,9381,15.6,23.5
2023-10-03,Russell 2000,95339,116258,23392,7622,19.6,23.9
2023-10-10,Russell 2000,96114,115980,775,-278,20,24.1
2023-10-17,Russell 2000,110540,126872,14426,10892,22.8,26.1
2023-10-24,Russell 2000,124790,132261,14250,5389,24.1,25.5
2023-10-31,Russell 2000,140947,131562,16157,-699,25.5,23.8
2023-11-07,Russell 2000,138013,135909,-2934,4347,25.2,24.9
2023-11-14,Russell 2000,141736,139434,3723,3525,25.6,25.2
2023-11-21,Russell 2000,128874,123525,-12862,-15909,24,23
2023-11-28,Russell 2000,130483,133005,1609,9480,23.7,24.1
2023-12-05,Russell 2000,138769,155574,8286,22569,24.9,27.9
2023-12-12,Russell 2000,136790,165981,-1979,10407,21.4,26
2023-12-19,Russell 2000,81541,142573,-55249,-23408,16.5,28.9
2023-12-26,Russell 2000,98520,145370,16979,2797,19.8,29.2
2024-01-02,Russell 2000,95876,135540,-2644,-9830,18.6,26.3
2024-01-09,Russell 2000,92776,122385,-3100,-13155,18.6,24.5
2024-01-16,Russell 2000,109629,116956,16853,-5429,22.4,23.9
2024-01-23,Russell 2000,116417,126430,6788,9474,23.1,25.1
2024-01-30,Russell 2000,104388,121521,-12029,-4909,20.5,23.8
2024-02-06,Russell 2000,91768,109829,-12620,-11692,19.1,22.9
2024-02-13,Russell 2000,86893,117182,-4875,7353,17.1,23.1
2024-02-20,Russell 2000,78993,114767,-7900,-2415,15.7,22.8
2024-02-27,Russell 2000,91193,113170,12200,-1597,17.7,22
2024-03-05,Russell 2000,89441,114766,-1752,1596,17.3,22.2
2024-03-12,Russell 2000,89247,114636,-194,-130,15.8,20.3
2024-03-19,Russell 2000,63195,112339,-26052,-2297,13.4,23.8
2024-03-26,Russell 2000,70018,121440,6823,9101,14.6,25.3
2024-04-02,Russell 2000,58549,117965,-11469,-3475,12.4,25
2024-04-09,Russell 2000,47552,115535,-10997,-2430,10.1,24.6
2024-04-16,Russell 2000,52127,140966,4575,25431,10.8,29.3
2024-04-23,Russell 2000,52209,143082,82,2116,10.9,30
2024-04-30,Russell 2000,62975,142695,10766,-387,13.1,29.7
2024-05-07,Russell 2000,49041,146962,-13934,4267,10.5,31.6
2024-05-14,Russell 2000,53052,152896,4011,5934,11.4,32.8
2024-05-21,Russell 2000,49379,153244,-3673,348,10.6,33
2024-05-28,Russell 2000,50464,160252,1085,7008,10.8,34.3
2024-06-04,Russell 2000,52451,154793,1987,-5459,11.2,33
2024-06-11,Russell 2000,52877,146861,426,-7932,11.3,31.5
2024-06-18,Russell 2000,36859,148352,-16018,1491,7,28
2024-06-25,Russell 2000,43816,137650,6957,-10702,10.5,32.9
2024-07-02,Russell 2000,56661,145678,12845,8028,12.6,32.4
2024-07-09,Russell 2000,62095,131956,5434,-13722,13.9,29.5
2024-07-16,Russell 2000,85333,121376,23238,-10580,17.5,24.9
2024-07-23,Russell 2000,62244,125962,-23089,4586,12.9,26.1
2024-07-30,Russell 2000,68004,127310,5760,1348,14.4,26.9
2024-08-06,Russell 2000,71033,108042,3029,-19268,16.6,25.2
2024-08-13,Russell 2000,62851,113665,-8182,5623,14.8,26.8
2024-08-20,Russell 2000,52082,116759,-10769,3094,12.3,27.6
2024-08-27,Russell 2000,53690,103626,1608,-13133,12.7,24.6
2024-09-03,Russell 2000,55409,101149,1719,-2477,12.8,23.3
2024-09-10,Russell 2000,62117,105364,6708,4215,13.9,23.6
2024-09-17,Russell 2000,61576,108158,-541,2794,11.7,20.5
2024-09-24,Russell 2000,55701,96287,-5875,-11871,12.6,21.8
2024-10-01,Russell 2000,51014,101447,-4687,5160,11.3,22.5
2024-10-08,Russell 2000,71438,103887,20424,2440,16.1,23.4
2024-10-15,Russell 2000,80030,99333,8592,-4554,17.6,21.8
2024-10-22,Russell 2000,67387,102022,-12643,2689,15.2,23.1
2024-10-29,Russell 2000,58885,98351,-8502,-3671,13.4,22.5
2024-11-05,Russell 2000,56568,105298,-2317,6947,12.6,23.5
2024-11-12,Russell 2000,59207,112197,2639,6899,12.3,23.3
2024-11-19,Russell 2000,50801,110270,-8406,-1927,10.4,22.6
2024-11-26,Russell 2000,55006,118716,4205,8446,11.1,24
2024-12-03,Russell 2000,49779,126326,-5227,7610,9.9,25.1
2024-12-10,Russell 2000,53111,120977,3332,-5349,10.2,23.2
2024-12-17,Russell 2000,60382,106022,7271,-14955,10.6,18.6
2024-12-24,Russell 2000,44803,87132,-15579,-18890,9.7,18.9
2024-12-31,Russell 2000,46960,87449,2157,317,10,18.6
2025-01-07,Russell 2000,59449,98753,12489,11304,12.9,21.4
2025-01-14,Russell 2000,59123,105379,-326,6626,13,23.2
2025-01-21,Russell 2000,45417,99861,-13706,-5518,10.4,22.9
2025-01-28,Russell 2000,40346,102251,-5071,2390,9.5,24
2025-02-04,Russell 2000,45141,92390,4795,-9861,10.7,22
