date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2022-03-29,Gold,146486,38184,-6103,727,25.5,6.6
2022-04-05,Gold,148320,46693,1834,8509,26.5,8.3
2022-04-12,Gold,165244,48219,16924,1526,28.6,8.3
2022-04-19,Gold,157560,56294,-7684,8075,27.4,9.8
2022-04-26,Gold,138215,57098,-19345,804,24.8,10.2
2022-05-03,Gold,128828,60981,-9387,3883,23,10.9
2022-05-10,Gold,123931,61939,-4897,958,21.7,10.8
2022-05-17,Gold,115572,72212,-8359,10273,20.8,13
2022-05-24,Gold,121174,60117,5602,-12095,22.9,11.3
2022-05-31,Gold,112731,61938,-8443,1821,21.9,12.1
2022-06-07,Gold,115215,57684,2484,-4254,23.3,11.7
2022-06-14,Gold,109111,72206,-6104,14522,21.9,14.5
2022-06-21,Gold,113220,63417,4109,-8789,22.6,12.7
2022-06-28,Gold,110850,74748,-2370,11331,22.3,15
2022-07-05,Gold,103472,86438,-7378,11690,20.8,17.3
2022-07-12,Gold,91669,97802,-11803,11364,16.9,18
2022-07-19,Gold,91056,109794,-613,11992,17.4,20.9
2022-07-26,Gold,92216,111309,1160,1515,18.9,22.8
2022-08-02,Gold,96634,80779,4418,-30530,21,17.6
2022-08-09,Gold,100013,59279,3379,-21500,22.1,13.1
2022-08-16,Gold,96765,60392,-3248,1113,21.3,13.3
2022-08-23,Gold,95850,73739,-915,13347,20.9,16.1
2022-08-30,Gold,91761,79973,-4089,6234,20,17.4
2022-09-06,Gold,85842,92804,-5919,12831,18.4,19.9
2022-09-13,Gold,80300,98637,-5542,5833,17.3,21.3
2022-09-20,Gold,78544,115239,-1756,16602,16.7,24.6
2022-09-27,Gold,74171,117265,-4373,2026,16.2,25.7
2022-10-04,Gold,82806,89681,8635,-27584,18.9,20.5
2022-10-11,Gold,78365,83945,-4441,-5736,18.2,19.5
2022-10-18,Gold,73344,99042,-5021,15097,16.9,22.8
2022-10-25,Gold,72016,110804,-1328,11762,15.8,24.3
2022-11-01,Gold,78213,119614,6197,8810,16.7,25.6
2022-11-08,Gold,88059,104405,9846,-15209,18,21.4
2022-11-15,Gold,95065,69608,7006,-34797,19.2,14.1
2022-11-22,Gold,92161,72730,-2904,3122,20.5,16.2
2022-11-29,Gold,88032,73312,-4129,582,20.3,16.9
2022-12-06,Gold,93629,70142,5597,-3170,22.2,16.6
2022-12-13,Gold,103737,66288,10108,-3854,23.7,15.2
2022-12-20,Gold,104813,65718,1076,-570,24,15.1
2022-12-27,Gold,106983,56106,2170,-9612,24.3,12.8
2023-01-03,Gold,109140,54559,2157,-1547,24.3,12.1
2023-01-10,Gold,116604,54795,7464,236,24.2,11.4
2023-01-17,Gold,124222,54845,7618,50,25.3,11.2
2023-01-24,Gold,131501,51622,7279,-3223,26.3,10.3
2023-01-31,Gold,138125,53678,6624,2056,29.3,11.4
2023-02-07,Gold,115521,55945,-22604,2267,26.3,12.7
2023-02-14,Gold,106106,64933,-9415,8988,24.9,15.2
2023-02-21,Gold,104710,68004,-1396,3071,24.8,16.1
2023-02-28,Gold,99425,72850,-5285,4846,23.3,17.1
2023-03-07,Gold,103439,89040,4014,16190,22.6,19.4
2023-03-14,Gold,118560,58839,15121,-30201,25.8,12.8
2023-03-21,Gold,125090,43861,6530,-14978,26.6,9.3
2023-03-28,Gold,130530,31370,5440,-12491,27.3,6.6
2023-04-04,Gold,142348,32217,11818,847,29.9,6.8
2023-04-11,Gold,135015,30409,-7333,-1808,28.3,6.4
2023-04-18,Gold,137170,34474,2155,4065,28.4,7.1
2023-04-25,Gold,135979,33176,-1191,-1298,28.7,7
2023-05-02,Gold,143191,29401,7212,-3775,29,6
2023-05-09,Gold,143463,32477,272,3076,27.6,6.3
2023-05-16,Gold,139786,35803,-3677,3326,26.8,6.9
2023-05-23,Gold,128550,35411,-11236,-392,26.8,7.4
2023-05-30,Gold,122904,36201,-5646,790,27.3,8.1
2023-06-06,Gold,120985,27557,-1919,-8644,27.7,6.3
2023-06-13,Gold,110512,35869,-10473,8312,25.5,8.3
2023-06-20,Gold,110314,34275,-198,-1594,25.2,7.8
2023-06-27,Gold,108209,38534,-2105,4259,25.1,8.9
2023-07-03,Gold,123017,39869,14808,1335,27.5,8.9
2023-07-11,Gold,124394,41951,1377,2082,25.7,8.7
2023-07-18,Gold,147644,32326,23250,-9625,30.6,6.7
2023-07-25,Gold,132603,37316,-15041,4990,27.8,7.8
2023-08-01,Gold,123802,43793,-8801,6477,28.2,10
2023-08-08,Gold,114585,55979,-9217,12186,26.8,13.1
2023-08-15,Gold,113146,83610,-1439,27631,26.1,19.3
2023-08-22,Gold,105085,95976,-8061,12366,24.4,22.3
2023-08-29,Gold,120609,81367,15524,-14609,27.2,18.4
2023-09-05,Gold,120222,69857,-387,-11510,27.4,15.9
2023-09-12,Gold,117737,83166,-2485,13309,26.7,18.8
2023-09-19,Gold,121172,73782,3435,-9384,27.7,16.8
2023-09-26,Gold,114668,91230,-6504,17448,26.3,20.9
2023-10-03,Gold,100500,108061,-14168,16831,23.3,25.1
2023-10-10,Gold,93934,120701,-6566,12640,21.5,27.7
2023-10-17,Gold,104708,89605,10774,-31096,23.8,20.4
2023-10-24,Gold,122456,66708,17748,-22897,26.4,14.4
