date,market_name,leveraged_long,leveraged_short,change_long,change_short,open_interest_long_pct,open_interest_short_pct
2021-10-12,VIX,37393,80298,10270,-9718,11.3,24.3
2021-10-19,VIX,49695,87110,12302,6812,13.8,24.1
2021-10-26,VIX,46657,86430,-3038,-680,13.8,25.6
2021-11-02,VIX,51928,87507,5271,1077,14.7,24.8
2021-11-09,VIX,42920,94792,-9008,7285,12.3,27.2
2021-11-16,VIX,33283,90547,-9637,-4245,10.1,27.5
2021-11-23,VIX,20905,92767,-12378,2220,6.7,29.8
2021-11-30,VIX,23610,108704,2705,15937,7.2,33.4
2021-12-07,VIX,24021,100116,411,-8588,8,33.4
2021-12-14,VIX,26078,83850,2057,-16266,8.8,28.3
2021-12-21,VIX,31701,85950,5623,2100,11,29.7
2021-12-28,VIX,28734,76503,-2967,-9447,10.4,27.6
2022-01-04,VIX,33535,81621,4801,5118,11.1,27
2022-01-11,VIX,39824,80859,6289,-762,12.9,26.2
2022-01-18,VIX,31671,76316,-8153,-4543,10.3,24.9
2022-01-25,VIX,33598,92625,1927,16309,11,30.4
2022-02-01,VIX,30955,86706,-2643,-5919,10.3,28.9
2022-02-08,VIX,34483,79699,3528,-7007,11.7,27.1
2022-02-15,VIX,25932,81690,-8551,1991,9,28.4
2022-02-22,VIX,24520,83634,-1412,1944,9,30.8
2022-03-01,VIX,39402,107406,14882,23772,13.5,36.9
2022-03-08,VIX,38323,99763,-1079,-7643,13.3,34.5
2022-03-15,VIX,33761,76759,-4562,-23004,12.1,27.5
2022-03-22,VIX,39732,80881,5971,4122,15.3,31.1
2022-03-29,VIX,43267,80885,3535,4,15.1,28.1
2022-04-05,VIX,40390,85965,-2877,5080,13.2,28.1
2022-04-12,VIX,38955,90286,-1435,4321,12.7,29.4
2022-04-19,VIX,35752,85091,-3203,-5195,11.2,26.6
2022-04-26,VIX,36534,93841,782,8750,11.9,30.7
2022-05-03,VIX,34249,99745,-2285,5904,10.7,31.1
2022-05-10,VIX,39869,101669,5620,1924,12.5,31.9
2022-05-17,VIX,29436,73955,-10433,-27714,9.5,23.8
2022-05-24,VIX,32868,83367,3432,9412,12,30.3
2022-05-31,VIX,31398,76844,-1470,-6523,11.3,27.6
2022-06-07,VIX,28045,77216,-3353,372,9.7,26.8
2022-06-14,VIX,26004,94356,-2041,17140,8.8,31.9
2022-06-21,VIX,22297,95140,-3707,784,8.6,36.9
2022-06-28,VIX,18982,94511,-3315,-629,7.4,36.8
2022-07-05,VIX,21926,93821,2944,-690,8.2,35.1
2022-07-12,VIX,26249,89920,4323,-3901,9.3,31.9
